,Bedrooms,Bathrooms,Sqm,Cost,Zscore
607,0,0,96,2700000.0,-0.3734732079076104
608,0,0,40,1800000.0,-0.41893648274905576
609,5,5,324,7910000.0,-0.11029136132546546
610,3,2,121,9510000.0,-0.02946776160734035
611,0,0,42,1760000.0,-0.4209570727420089
612,6,3,150,4800000.0,-0.26739223327757117
613,0,0,456,13100000.0,0.15188019026020289
614,2,2,110,2500000.0,-0.38357615787237603
615,3,2,94,4750000.0,-0.26991797076876256
616,4,4,319,52000000.0,2.1169039584071196
617,2,1,44,2100000.0,-0.4037820578019073
618,4,4,204,18600000.0,0.429711314291258
619,3,1,101,2000000.0,-0.40883353278429013
620,5,5,274,32000000.0,1.106608961930556
621,3,2,109,7450000.0,-0.13352814624442644
622,0,1,22,650000.0,-0.4770284450464582
623,0,1,52,2100000.0,-0.4037820578019073
624,2,1,46,2000000.0,-0.40883353278429013
625,2,1,42,3000000.0,-0.35831878296046193
626,2,1,40,1950000.0,-0.4113592702754815
627,4,3,108,5410000.0,-0.23657823588503596
628,2,1,40,2150000.0,-0.4012563203107159
629,3,2,75,5490000.0,-0.2325370558991297
630,4,2,96,4600000.0,-0.2774951832423368
631,4,3,187,12600000.0,0.1266228153482888
632,4,3,165,11300000.0,0.060953640577312125
633,2,2,70,3270000.0,-0.3446798005080283
634,2,2,52,4320000.0,-0.29163931319300873
635,3,2,60,3310000.0,-0.3426592105150752
636,3,2,88,5400000.0,-0.23708338338327425
637,2,1,44,1470000.0,-0.4356063501909191
638,3,2,90,5750000.0,-0.2194032209449344
639,2,2,56,3900000.0,-0.3128555081190165
640,4,3,340,14000000.0,0.19734346510164827
641,2,2,110,2500000.0,-0.38357615787237603
642,0,2,100,7500000.0,-0.13100240875323502
643,2,1,39,2400000.0,-0.3886276328547588
644,0,1,180,4800000.0,-0.26739223327757117
645,3,1,42,1830000.0,-0.4174210402543409
646,4,4,209,15500000.0,0.2731155898373906
647,3,2,121,9510000.0,-0.02946776160734035
648,3,4,253,19300000.0,0.4650716391679377
649,0,0,42,1760000.0,-0.4209570727420089
650,3,2,120,10300000.0,0.010438890753483929
651,3,2,114,6610000.0,-0.17596053609644213
652,2,1,165,2880000.0,-0.3643805529393213
653,3,2,79,4740000.0,-0.2704231182670009
654,4,5,355,36500000.0,1.3339253361377827
655,3,2,105,1200000.0,-0.4492453326433527
656,4,3,150,8800000.0,-0.06533323398225838
657,3,3,88,6200000.0,-0.19667158352421168
658,6,6,250,14000000.0,0.19734346510164827
659,3,2,61,4000000.0,-0.30780403313663374
660,6,3,150,4800000.0,-0.26739223327757117
661,0,1,22,650000.0,-0.4770284450464582
662,3,3,86,4600000.0,-0.2774951832423368
663,0,0,456,13100000.0,0.15188019026020289
664,3,2,94,4750000.0,-0.26991797076876256
665,3,2,86,4000000.0,-0.30780403313663374
666,4,4,319,52000000.0,2.1169039584071196
667,3,3,320,25000000.0,0.7530057131637584
668,2,1,44,2100000.0,-0.4037820578019073
669,2,1,108,5400000.0,-0.23708338338327425
670,3,1,42,1830000.0,-0.4174210402543409
671,3,3,320,25000000.0,0.7530057131637584
672,2,1,108,5400000.0,-0.23708338338327425
673,0,1,22,1000000.0,-0.45934828260811833
674,2,2,45,3230000.0,-0.34670039050098145
675,0,1,24,1160000.0,-0.4512659226363058
676,3,1,41,3400000.0,-0.3381128830309306
677,3,2,53,3570000.0,-0.32952537556087985
678,4,2,121,5000000.0,-0.25728928331280554
680,3,2,99,5760000.0,-0.2188980734466961
681,4,2,200,10500000.0,0.02054184071824957
682,3,3,120,10300000.0,0.010438890753483929
683,2,1,42,3170000.0,-0.3497312754904111
684,4,3,400,25000000.0,0.7530057131637584
685,2,1,40,1750000.0,-0.42146222024024715
686,2,1,52,2170000.0,-0.4002460253142393
687,2,1,36,2350000.0,-0.39115337034595027
688,0,1,24,514500.0,-0.4838731936475869
689,3,2,118,8800000.0,-0.06533323398225838
690,3,2,35,3000000.0,-0.35831878296046193
691,3,2,98,4600000.0,-0.2774951832423368
692,4,3,210,19000000.0,0.4499172142207893
693,3,2,78,3350000.0,-0.34063862052212207
694,3,1,58,2890000.0,-0.36387540544108304
695,3,3,143,11400000.0,0.06600511555969495
696,2,1,42,2570000.0,-0.38004012538470805
697,3,2,58,2890000.0,-0.36387540544108304
698,2,2,70,2390000.0,-0.38913278035299714
699,4,4,314,52000000.0,2.1169039584071196
700,3,3,130,5500000.0,-0.23203190840089144
701,5,5,225,18000000.0,0.3994024643969611
702,3,3,384,15000000.0,0.24785821492547647
703,3,2,50,4400000.0,-0.2875981332071024
704,4,4,227,25800000.0,0.793417513022821
705,4,5,345,26000000.0,0.8035204629875866
706,3,3,150,8500000.0,-0.08048765892940683
707,2,1,46,1890000.0,-0.41439015526491124
708,0,1,22,992000.0,-0.45975240060670897
709,6,6,816,38000000.0,1.409697460873525
710,5,3,158,9930000.0,-0.008251566681332504
711,0,1,50,1200000.0,-0.4492453326433527
712,3,3,82,4650000.0,-0.2749694457511454
713,4,4,208,33000000.0,1.157123711754384
714,3,2,72,3980000.0,-0.30881432813311027
715,3,3,150,9350000.0,-0.03755012157915286
716,3,3,63,4980000.0,-0.2582995783092821
717,4,3,180,16000000.0,0.2983729647493047
718,0,1,24,1000000.0,-0.45934828260811833
719,2,1,44,1890000.0,-0.41439015526491124
720,5,3,142,10700000.0,0.03064479068301521
721,4,2,121,5000000.0,-0.25728928331280554
723,3,2,99,5760000.0,-0.2188980734466961
724,4,2,200,10500000.0,0.02054184071824957
725,3,3,120,10300000.0,0.010438890753483929
726,0,0,42,1670000.0,-0.4255034002261534
727,2,1,42,3170000.0,-0.3497312754904111
728,4,3,400,25000000.0,0.7530057131637584
729,2,1,40,1750000.0,-0.42146222024024715
730,2,1,52,2170000.0,-0.4002460253142393
731,4,3,140,5430000.0,-0.2355679408885594
732,4,3,130,14500000.0,0.22260084001356237
734,3,2,65,3630000.0,-0.32649449057145014
735,2,1,36,2350000.0,-0.39115337034595027
736,3,4,253,19300000.0,0.4650716391679377
737,2,1,40,4310000.0,-0.292144460691247
738,0,1,40,1890000.0,-0.41439015526491124
739,0,1,24,514500.0,-0.4838731936475869
740,3,2,118,8800000.0,-0.06533323398225838
741,3,2,35,3000000.0,-0.35831878296046193
742,3,2,98,4600000.0,-0.2774951832423368
743,4,5,355,36500000.0,1.3339253361377827
745,4,6,261,25200000.0,0.7631086631285241
746,4,5,390,40000000.0,1.5107269605211815
747,3,3,163,9350000.0,-0.03755012157915286
748,2,1,48,2290000.0,-0.39418425533537993
750,2,1,36,3240000.0,-0.3461952430027432
751,2,1,44,1890000.0,-0.41439015526491124
752,3,3,349,24000000.0,0.7024909633399302
753,5,3,142,10700000.0,0.03064479068301521
754,4,2,92,2700000.0,-0.3734732079076104
755,4,5,172,18000000.0,0.3994024643969611
756,3,4,212,16500000.0,0.3236303396612188
757,2,2,73,2800000.0,-0.36842173292522756
758,0,0,42,1670000.0,-0.4255034002261534
759,3,4,162,22200000.0,0.6115644136570395
760,4,3,140,5430000.0,-0.2355679408885594
762,0,1,70,1700000.0,-0.4239879577314386
763,2,1,40,4310000.0,-0.292144460691247
764,0,1,40,1890000.0,-0.41439015526491124
765,4,3,130,14500000.0,0.22260084001356237
767,4,3,107,8700000.0,-0.07038470896464119
768,3,2,56,4280000.0,-0.29365990318596186
769,4,3,139,4900000.0,-0.2623407582951883
770,5,4,194,6770000.0,-0.1678781761246296
771,5,4,236,9600000.0,-0.02492143412319581
772,3,3,172,11000000.0,0.04579921563016367
773,0,1,22,650000.0,-0.4770284450464582
774,3,3,86,4600000.0,-0.2774951832423368
775,4,3,180,8500000.0,-0.08048765892940683
776,3,2,100,2900000.0,-0.3633702579428447
777,3,2,41,2820000.0,-0.36741143792875103
778,5,5,312,30000000.0,1.0055794622828995
779,5,4,298,6760000.0,-0.1683833236228679
780,3,2,119,2450000.0,-0.3861018953635674
781,4,3,122,2880000.0,-0.3643805529393213
782,3,3,133,5160000.0,-0.249206923340993
783,5,4,257,5990000.0,-0.2072796809872156
784,2,1,112,3950000.0,-0.31032977062782513
785,3,2,86,4000000.0,-0.30780403313663374
786,3,1,42,1700000.0,-0.4239879577314386
787,2,1,44,1650000.0,-0.42651369522263
788,5,6,355,36500000.0,1.3339253361377827
789,4,4,190,14000000.0,0.19734346510164827
791,0,1,40,1890000.0,-0.41439015526491124
793,0,1,70,1700000.0,-0.4239879577314386
794,3,2,80,4000000.0,-0.30780403313663374
795,4,3,130,14500000.0,0.22260084001356237
797,3,2,65,3630000.0,-0.32649449057145014
798,2,1,46,1380000.0,-0.4401526776750636
799,2,1,56,2070000.0,-0.40529750029662215
800,4,3,113,6600000.0,-0.1764656835946804
801,3,2,304,4600000.0,-0.2774951832423368
802,3,2,70,7870000.0,-0.11231195131841859
803,2,1,40,3670000.0,-0.324473900578497
804,2,1,48,2300000.0,-0.39367910783714166
805,3,3,126,8890000.0,-0.06078690649811383
806,4,3,170,9570000.0,-0.026436876617910658
807,2,1,64,1780000.0,-0.41994677774553235
808,2,1,46,1730000.0,-0.42247251523672374
809,4,3,135,7570000.0,-0.12746637626556706
810,4,3,270,11000000.0,0.04579921563016367
811,3,2,107,5200000.0,-0.24718633334803988
812,3,3,110,6200000.0,-0.19667158352421168
813,2,2,120,6500000.0,-0.18151715857706324
814,3,2,105,7830000.0,-0.11433254131137173
815,5,5,312,30000000.0,1.0055794622828995
816,4,3,115,7870000.0,-0.11231195131841859
817,3,2,41,2820000.0,-0.36741143792875103
818,2,1,36,2350000.0,-0.39115337034595027
819,3,1,42,1700000.0,-0.4239879577314386
820,2,1,44,1650000.0,-0.42651369522263
821,0,1,24,514500.0,-0.4838731936475869
822,3,2,118,8800000.0,-0.06533323398225838
823,3,2,35,3000000.0,-0.35831878296046193
824,3,2,100,2900000.0,-0.3633702579428447
825,4,3,180,8500000.0,-0.08048765892940683
826,3,2,98,4600000.0,-0.2774951832423368
827,5,6,355,36500000.0,1.3339253361377827
828,4,3,210,19000000.0,0.4499172142207893
829,3,2,82,7500000.0,-0.13100240875323502
830,3,3,133,5160000.0,-0.249206923340993
831,5,5,312,30000000.0,1.0055794622828995
832,4,3,122,2880000.0,-0.3643805529393213
833,5,4,206,6760000.0,-0.1683833236228679
834,5,4,257,5990000.0,-0.2072796809872156
835,3,2,119,2450000.0,-0.3861018953635674
836,2,1,112,3950000.0,-0.31032977062782513
837,3,2,78,3350000.0,-0.34063862052212207
839,7,7,450,45000000.0,1.7633007096403224
840,2,1,40,2830000.0,-0.3669062904305127
841,3,2,99,5430000.0,-0.2355679408885594
842,3,2,64,3850000.0,-0.31538124561020797
843,2,1,35,1740000.0,-0.4219673677384855
844,2,1,38,916000.0,-0.4635915215933199
846,4,3,181,12000000.0,0.09631396545399187
847,5,3,100,7220000.0,-0.14514653870390692
848,4,3,226,14200000.0,0.2074464150664139
849,3,2,53,3570000.0,-0.32952537556087985
850,4,3,180,9800000.0,-0.014818484158430172
851,3,1,42,1680000.0,-0.42499825272791514
852,4,3,170,9570000.0,-0.026436876617910658
853,5,3,134,11000000.0,0.04579921563016367
854,3,2,80,4000000.0,-0.30780403313663374
855,2,1,67,3640000.0,-0.32598934307321187
856,3,1,100,3500000.0,-0.33306140804854784
857,3,2,161,5370000.0,-0.23859882587798908
858,3,2,85,8960000.0,-0.05725087401044586
859,3,3,90,5470000.0,-0.23354735089560627
860,4,3,135,7570000.0,-0.12746637626556706
861,3,2,107,5200000.0,-0.24718633334803988
862,2,2,120,6500000.0,-0.18151715857706324
863,3,2,100,4180000.0,-0.29871137816834464
864,4,3,135,7570000.0,-0.12746637626556706
865,3,2,107,5200000.0,-0.24718633334803988
866,2,2,120,6500000.0,-0.18151715857706324
867,3,4,187,8900000.0,-0.06028175899987555
868,2,1,44,1260000.0,-0.446214447653923
869,2,1,46,3240000.0,-0.3461952430027432
870,4,3,180,12500000.0,0.12157134036590597
871,4,3,115,7870000.0,-0.11231195131841859
872,2,1,49,1720000.0,-0.422977662734962
873,3,2,82,7500000.0,-0.13100240875323502
874,3,3,113,9000000.0,-0.055230284017492734
875,5,4,182,5950000.0,-0.20930027098016873
876,5,4,282,5420000.0,-0.2360730883867977
877,5,4,119,10800000.0,0.035696265665398026
878,2,1,62,2170000.0,-0.4002460253142393
879,0,1,28,638000.0,-0.47763462204434415
880,3,3,83,6850000.0,-0.16383699613872335
881,4,4,333,27000000.0,0.8540352128114148
882,4,5,280,42000000.0,1.611756460168838
883,3,2,72,5600000.0,-0.2269804334185086
884,3,1,40,1000000.0,-0.45934828260811833
885,0,0,22,1170000.0,-0.45076077513806756
886,0,1,22,999000.0,-0.45939879735794215
887,2,1,35,2380000.0,-0.3896379278512354
888,0,1,22,655000.0,-0.47677587129733906
889,5,3,600,30000000.0,1.0055794622828995
890,3,2,210,8000000.0,-0.10574503384132093
891,3,2,64,3280000.0,-0.34417465300979005
892,0,0,52,2340000.0,-0.39165851784418854
893,2,2,53,4790000.0,-0.26789738077580943
894,5,5,312,30000000.0,1.0055794622828995
895,3,1,42,1910000.0,-0.41337986026843465
896,5,3,142,9000000.0,-0.055230284017492734
897,5,4,370,34900000.0,1.2531017364196577
898,2,1,36,2240000.0,-0.3967099928265714
899,0,0,170,1690000.0,-0.42449310522967687
900,4,4,232,11300000.0,0.060953640577312125
901,3,1,46,1000000.0,-0.45934828260811833
902,3,3,389,9000000.0,-0.055230284017492734
903,4,4,198,18000000.0,0.3994024643969611
904,2,1,51,2600000.0,-0.3785246828899932
905,2,1,48,1790000.0,-0.41944163024729403
906,2,2,51,1680000.0,-0.42499825272791514
907,0,0,245,7430000.0,-0.134538441240903
908,0,1,24,778000.0,-0.4705625570690082
909,3,3,100,2850000.0,-0.36589599543403617
910,5,3,142,8210000.000000001,-0.09513693637831697
911,5,4,370,34900000.0,1.2531017364196577
912,5,5,250,15500000.0,0.2731155898373906
913,4,3,260,15500000.0,0.2731155898373906
914,2,1,44,1930000.0,-0.4123695652719581
915,2,1,48,2000000.0,-0.40883353278429013
916,3,1,75,2700000.0,-0.3734732079076104
917,3,2,88,3300000.0,-0.34316435801331346
918,2,1,36,2240000.0,-0.3967099928265714
919,0,0,170,1690000.0,-0.42449310522967687
920,4,4,75,7000000.0,-0.15625978366514914
921,4,4,232,11300000.0,0.060953640577312125
922,5,5,368,40000000.0,1.5107269605211815
923,4,4,218,21600000.0,0.5812555637627426
925,3,4,210,15000000.0,0.24785821492547647
926,3,2,50,2600000.0,-0.3785246828899932
927,4,2,70,5200000.0,-0.24718633334803988
928,3,3,389,9000000.0,-0.055230284017492734
929,2,1,112,6130000.0,-0.20020761601187967
930,2,1,46,3120000.0,-0.35225701298160256
931,4,3,122,7050000.0,-0.15373404617395772
932,3,3,150,10500000.0,0.02054184071824957
933,3,1,40,1590000.0,-0.4295445802120597
934,0,1,22,650000.0,-0.4770284450464582
935,3,1,42,1910000.0,-0.41337986026843465
936,2,2,53,4790000.0,-0.26789738077580943
937,2,1,42,1490000.0,-0.4345960551944425
938,3,2,54,2500000.0,-0.38357615787237603
939,2,1,38,1600000.0,-0.4290394327138214
940,0,1,46,1010000.0,-0.45884313510988006
941,3,2,80,4930000.0,-0.2608253158004735
942,3,3,186,15500000.0,0.2731155898373906
943,4,4,458,32000000.0,1.106608961930556
944,5,4,370,34900000.0,1.2531017364196577
945,2,1,45,1420000.0,-0.4381320876821105
946,3,3,109,4800000.0,-0.26739223327757117
947,2,1,45,1610000.0,-0.4285342852155831
948,0,1,22,746424.0,-0.4721576108094454
949,5,3,142,9000000.0,-0.055230284017492734
950,2,2,90,8920000.0,-0.059271464003398985
951,4,3,121,7730000.0,-0.11938401629375454
952,4,4,232,11300000.0,0.060953640577312125
953,3,3,152,5790000.0,-0.21738263095198124
954,2,1,42,2120000.0,-0.40277176280543076
955,3,2,109,6850000.0,-0.16383699613872335
956,4,3,240,16000000.0,0.2983729647493047
957,3,2,150,15000000.0,0.24785821492547647
958,3,2,700,3600000.0,-0.328009933066165
959,4,3,112,6500000.0,-0.18151715857706324
960,3,2,192,3390000.0,-0.33861803052916895
961,5,5,321,6960000.0,-0.15828037365810227
962,3,2,110,4830000.0,-0.2658767907828563
963,5,5,361,9660000.0,-0.02189054913376612
964,3,2,104,6480000.0,-0.1825274535735398
965,3,2,111,7500000.0,-0.13100240875323502
966,4,3,208,15800000.0,0.288270014784539
967,3,3,96,6200000.0,-0.19667158352421168
968,3,2,62,4060000.0,-0.304773148147204
969,3,2,700,3600000.0,-0.328009933066165
971,4,2,100,15000000.0,0.24785821492547647
972,3,2,167,14000000.0,0.19734346510164827
973,2,2,53,5350000.0,-0.23960912087446565
974,3,3,201,26000000.0,0.8035204629875866
975,0,0,656,14000000.0,0.19734346510164827
976,3,2,86,4880000.0,-0.2633510532916649
977,2,2,57,3200000.0,-0.3482158329956963
978,3,1,53,2370000.0,-0.3901430753494737
979,3,2,66,5810000.0,-0.21637233595550467
980,2,1,44,1730000.0,-0.42247251523672374
981,4,3,143,26300000.0,0.8186748879347351
982,3,2,93,4600000.0,-0.2774951832423368
983,0,1,22,1000000.0,-0.45934828260811833
984,3,4,200,13500000.0,0.17208609018973417
985,2,2,53,7830000.0,-0.11433254131137173
986,4,2,64,5710000.0,-0.22142381093788752
987,2,1,32,1580000.0,-0.430049727710298
988,3,3,115,9000000.0,-0.055230284017492734
989,3,3,140,6500000.0,-0.18151715857706324
990,5,4,132,10400000.0,0.015490365735866748
991,0,1,22,900000.0,-0.46439975759050117
992,3,3,135,9500000.0,-0.02997290910557863
993,4,3,147,11500000.0,0.07105659054207777
994,5,4,283,15100000.0,0.2529096899078593
995,2,1,64,3090000.0,-0.3537724554763174
997,4,4,180,8500000.0,-0.08048765892940683
998,2,2,58,4850000.0,-0.2648664957863798
999,2,1,40,1850000.0,-0.41641074525786437
1000,3,3,200,9250000.0,-0.04260159656153568
1001,3,2,56,3900000.0,-0.3128555081190165
1002,3,2,61,5400000.0,-0.23708338338327425
1003,0,0,656,14000000.0,0.19734346510164827
1004,3,2,56,8000000.0,-0.10574503384132093
1005,4,3,222,11800000.0,0.08621101548922623
1006,2,1,66,2710000.0,-0.3729680604093721
1007,5,6,285,35000000.0,1.2581532114020404
1008,3,3,200,9800000.0,-0.014818484158430172
1009,2,1,40,1880000.0,-0.4148953027631495
1010,3,2,80,5800000.0,-0.21687748345374297
1011,0,1,27,700000.0,-0.4745027075552668
1012,2,1,44,1100000.0,-0.4542968076257355
1013,2,2,113,5160000.0,-0.249206923340993
1014,3,1,40,1590000.0,-0.4295445802120597
1015,4,2,90,5100000.0,-0.2522378083304227
1016,2,2,95,4500000.0,-0.28254665822471964
1017,0,1,22,650000.0,-0.4770284450464582
1018,2,2,53,4370000.0,-0.2891135757018173
1019,3,2,150,9850000.0,-0.012292746667238761
1020,4,2,84,5460000.0,-0.23405249839384457
1021,2,1,50,2650000.0,-0.3759989453988018
1022,3,2,66,3650000.0,-0.3254841955749736
1023,3,2,161,24900000.0,0.7479542381813756
1024,8,4,342,5490000.0,-0.2325370558991297
1025,3,3,147,6800000.0,-0.16636273362991477
1026,4,3,118,6830000.0,-0.1648472911351999
1027,3,3,96,6030000.0,-0.20525909099426248
1028,2,1,30,655000.0,-0.47677587129733906
1029,3,2,100,8820000.0,-0.0643229389857818
1030,2,1,52,5070000.0,-0.25375325082513756
1031,5,4,283,15100000.0,0.2529096899078593
1032,2,1,64,3090000.0,-0.3537724554763174
1034,4,3,93,9320000.0,-0.03906556407386771
1035,2,1,35,1700000.0,-0.4239879577314386
1036,2,1,40,4210000.0,-0.2971959356736298
1037,4,3,158,8900000.0,-0.06028175899987555
1038,2,1,40,1850000.0,-0.41641074525786437
1039,4,4,180,8500000.0,-0.08048765892940683
1040,2,2,58,4850000.0,-0.2648664957863798
1041,3,2,56,3900000.0,-0.3128555081190165
1042,4,3,190,9100000.0,-0.05017880903510991
1043,5,3,181,7990000.0,-0.10625018133955921
1044,3,3,200,9250000.0,-0.04260159656153568
1045,3,2,61,5400000.0,-0.23708338338327425
1046,3,2,56,8000000.0,-0.10574503384132093
1047,3,2,60,4600000.0,-0.2774951832423368
1048,4,3,222,11800000.0,0.08621101548922623
1049,2,1,66,2710000.0,-0.3729680604093721
1050,3,2,80,5800000.0,-0.21687748345374297
1051,3,2,95,7580000.0,-0.12696122876732877
1052,0,1,27,700000.0,-0.4745027075552668
1053,2,1,44,1100000.0,-0.4542968076257355
1054,3,2,54,3000000.0,-0.35831878296046193
1055,2,2,52,8890000.0,-0.06078690649811383
1056,2,2,70,4800000.0,-0.26739223327757117
1057,3,2,177,21900000.0,0.596409988709891
1058,3,2,65,2800000.0,-0.36842173292522756
1059,4,2,104,3240000.0,-0.3461952430027432
1060,4,3,255,27900000.0,0.8994984876528602
1061,3,3,241,33200000.000000004,1.1672266617191498
1062,4,2,90,5100000.0,-0.2522378083304227
1063,2,2,91,4950000.0,-0.25981502080399693
1064,3,3,95,6060000.0,-0.20374364849954762
1065,2,2,49,3840000.0,-0.31588639310844624
1066,2,2,95,4500000.0,-0.28254665822471964
1067,3,2,100,8700000.0,-0.07038470896464119
1068,3,2,78,5500000.0,-0.23203190840089144
1069,5,6,285,35000000.0,1.2581532114020404
1070,3,3,200,9800000.0,-0.014818484158430172
1071,2,1,40,1880000.0,-0.4148953027631495
1072,3,3,147,6800000.0,-0.16636273362991477
1073,4,3,118,6830000.0,-0.1648472911351999
1074,3,3,96,6030000.0,-0.20525909099426248
1075,3,1,40,1800000.0,-0.41893648274905576
1076,2,2,113,5160000.0,-0.249206923340993
1077,3,3,117,4750000.0,-0.26991797076876256
1078,3,3,122,5670000.0,-0.22344440093084064
1079,2,1,50,2650000.0,-0.3759989453988018
1080,4,2,84,5460000.0,-0.23405249839384457
1081,3,2,66,3650000.0,-0.3254841955749736
1082,3,3,147,6800000.0,-0.16636273362991477
1083,4,3,118,6830000.0,-0.1648472911351999
1084,3,3,96,6030000.0,-0.20525909099426248
1085,3,2,161,24900000.0,0.7479542381813756
1086,8,4,342,5490000.0,-0.2325370558991297
1087,4,2,73,1860000.0,-0.4159055977596261
1088,2,2,53,4490000.0,-0.2830518057229579
1089,4,8,200,11000000.0,0.04579921563016367
1090,3,2,100,8820000.0,-0.0643229389857818
1091,2,1,52,5070000.0,-0.25375325082513756
1092,7,8,279,31900000.0,1.101557486948173
1093,2,1,64,2570000.0,-0.38004012538470805
1094,3,2,60,3400000.0,-0.3381128830309306
1095,0,1,50,2120000.0,-0.40277176280543076
1096,3,2,94,3410000.0,-0.33760773553269235
1097,4,3,134,6170000.0,-0.19818702601892654
1098,3,2,76,5460000.0,-0.23405249839384457
1099,3,2,54,3000000.0,-0.35831878296046193
1100,4,3,170,14200000.0,0.2074464150664139
1101,3,3,126,7900000.0,-0.11079650882370375
1102,3,3,162,8000000.0,-0.10574503384132093
